Normalized_SSIM_Score,Normalized_SS_Score
0.8265996547722568,0.5833333333333334
0.5052825726289208,0.3333333333333333
0.5334931229041411,0.3888888888888889
0.40811356364643575,0.3055555555555556
0.30416689546638187,0.3611111111111111
0.39794745983267393,0.4166666666666667
0.4200048115026114,0.3888888888888889
0.35611298193597646,0.3333333333333333
0.42370161095534087,0.4444444444444444
0.3877655098205989,0.3611111111111111
0.2876256472920736,0.6944444444444444
0.36081796216744316,0.3333333333333333
0.32456990485288656,0.3611111111111111
0.30538399538322053,0.5833333333333334
0.20142863826984253,0.4722222222222222
0.5645691034994842,0.2777777777777778
0.5657966787585264,0.4444444444444444
0.46946047096484755,0.5277777777777778
0.5979852099075479,0.16666666666666666
0.19480770754156496,0.19444444444444445
0.3422696648855973,0.3611111111111111
0.16557948115297744,0.2222222222222222
0.510574796492521,0.3888888888888889
0.15953903197064015,0.16666666666666666
0.5694414182089224,0.4166666666666667
0.2501122904998571,0.3055555555555556
0.25501898955808927,0.25
0.32630273880817634,0.4166666666666667
0.3506993776811542,0.4444444444444444
0.4233374900947881,0.4166666666666667
0.3605977993455912,0.3055555555555556
0.3630088310613539,0.1111111111111111
0.5031419498413321,0.3611111111111111
0.16626323673651724,0.19444444444444445
0.4057736932005644,0.3888888888888889
0.2905118136181456,0.16666666666666666
0.38324880031891767,0.1388888888888889
0.3113952050162672,0.3611111111111111
0.19397137403413783,0.4166666666666667
0.29181245373636994,0.6388888888888888
0.3654800081504687,0.3333333333333333
0.438656843200601,0.25
0.35426115665071645,0.25
0.1508763820808045,0.6111111111111112
0.18248323624390253,0.2777777777777778
0.49626653573844665,0.3055555555555556
0.4220670835312605,0.3333333333333333
0.601981413319375,0.6111111111111112
0.3682415675243221,0.4444444444444444
0.40028681670713073,0.027777777777777776
0.1898234812888538,0.4166666666666667
0.461438463441558,0.3888888888888889
0.2040968043706765,0.25
0.2149511884541619,0.3888888888888889
0.5118738296164449,0.19444444444444445
0.3071066407009918,0.08333333333333333
0.3833312417831705,0.2777777777777778
0.4827530413942982,0.6388888888888888
0.4486337786864525,0.6666666666666666
0.46472869490030766,0.5833333333333334
0.5325519305940221,0.4166666666666667
0.479007087166664,0.25
0.5373788971189235,0.1111111111111111
0.38735804422087794,0.5833333333333334
0.1759905319377936,0.1388888888888889
0.5290135192938406,0.2222222222222222
0.2401348465580702,0.8055555555555556
0.48801179379796983,0.4444444444444444
0.22621191156874368,0.3611111111111111
0.39554155728971135,0.6111111111111112
0.4802680636202809,0.6111111111111112
0.5230675812909641,0.19444444444444445
0.5949227832250241,0.19444444444444445
0.27171705041678373,0.3888888888888889
0.22893424586028835,0.05555555555555555
0.19261053501501785,0.4444444444444444
0.3634800805576291,0.3888888888888889
0.14631034542923685,0.3611111111111111
0.4796386352948463,0.2222222222222222
0.24433230105192236,0.4166666666666667
0.34870224983514325,0.4166666666666667
0.49204311229080383,0.1111111111111111
0.713170352455957,0.3888888888888889
0.42214438923204267,0.4722222222222222
0.132691799791655,0.05555555555555555
0.5241847189136021,0.19444444444444445
0.5025692022700097,0.4444444444444444
0.6076222951343687,0.4166666666666667
0.24614682694038637,0.4166666666666667
0.43612950807666573,0.5
0.3816295244358645,0.16666666666666666
0.23928774371290007,0.2777777777777778
0.2520424746853171,0.5555555555555556
0.478855241423905,0.5
0.3994973563530942,0.5833333333333334
0.3034449517427781,0.2777777777777778
0.5860132198120449,0.4722222222222222
0.8496291232204649,0.5833333333333334
0.1082555221363438,0.19444444444444445
0.26844527599474877,0.3611111111111111
0.8954896362532434,0.5277777777777778
0.23934279747958426,0.1111111111111111
0.1592048192853568,0.4722222222222222
0.6472717172562147,0.6111111111111112
0.22698689719626822,0.4722222222222222
0.33390319002571606,0.5555555555555556
0.053203262906254864,0.5833333333333334
0.3919872746535817,0.2777777777777778
0.291499781215855,0.19444444444444445
0.5464684749972504,0.16666666666666666
0.46846667910298245,0.16666666666666666
0.4649121856871072,0.1111111111111111
0.1803178254096408,0.3611111111111111
0.4096533088963856,0.25
0.2901507394454424,0.19444444444444445
0.46861284440319523,0.4444444444444444
0.3560936101685796,0.1388888888888889
0.16047709566809049,0.2222222222222222
0.4955040777873098,0.5833333333333334
0.7466845729304291,0.5555555555555556
0.30673751128151006,0.027777777777777776
0.22446066427899425,0.4166666666666667
0.400271173185793,0.027777777777777776
0.43840111391796754,0.08333333333333333
0.3480047805865753,0.4444444444444444
0.560263557795896,0.3888888888888889
0.030494104155285057,0.3055555555555556
0.5085423411848707,0.5277777777777778
0.30983143107670474,0.25
0.5034634466130563,0.19444444444444445
0.4859068096390079,0.1388888888888889
0.3475567349353962,0.4722222222222222
0.5769436942621023,0.4166666666666667
0.3449944310876546,0.1388888888888889
0.252197489912228,0.6666666666666666
0.39104379723880295,0.6111111111111112
0.37378477212075095,0.3333333333333333
