Normalized_VGG_Similarity,Normalized_SS_Score
0.08287235,0.06451612903225806
0.5254103,0.5483870967741935
0.83834773,0.6129032258064516
0.5941534,0.6774193548387096
0.62367564,0.2903225806451613
0.4440852,0.2903225806451613
0.37007496,0.22580645161290322
0.6128021,0.6774193548387096
0.54561347,0.5806451612903226
0.42266575,0.0967741935483871
0.38687775,0.3225806451612903
0.45367417,0.25806451612903225
0.31183565,0.45161290322580644
0.51419836,0.22580645161290322
0.32800943,0.0967741935483871
0.6336801,0.6451612903225806
0.62082946,0.4838709677419355
0.48104522,0.41935483870967744
0.44394082,0.41935483870967744
0.09253052,0.3225806451612903
0.35373923,0.25806451612903225
0.50465596,0.3870967741935484
0.40890336,0.41935483870967744
0.58633286,0.06451612903225806
