Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.28301599603226874,0.08073232
0.1733676479254842,0.034910645
0.3446770347839101,0.2141095
0.4043487715306539,0.40892214
0.2620859678193511,0.08367733
0.5635851684853884,0.8687849
0.40841423821382605,0.2476615
0.3976137621097299,0.11219791
0.2178837308364862,0.3858888
0.22969853961989725,0.5342459
0.6452007884148604,0.11556285
0.43801188473435926,0.09983297
0.4986059133889207,0.48324665
0.5268674054357936,0.06546324
0.3931119383323537,0.07394212
0.13461013695239668,0.1125862
0.4096065845398703,0.002046523
0.17531682278022326,0.12184136
0.23388064618982216,0.059381716
0.5204634419153936,0.3398371
0.34275338346791684,0.12103008
0.436976925594904,0.27464184
0.26925808635596205,0.022791568
0.43996128758398995,0.35647172
0.4379072443661136,0.23043197
0.4443238357389851,0.528758
0.8519807630222732,0.82218117
0.8908701804809923,0.47730148
0.3633577277535772,0.1402385
0.2398797687336643,0.070086315
0.5015185016946515,0.25096908
0.30344886897211787,0.15205099
0.15090561319262877,0.21001652
0.4643209325731734,0.392515
0.20527084035433282,0.068320855
0.39683761389277644,0.56461674
0.7602734128821083,0.40798932
0.20335948376575638,0.08319343
0.42751853792618477,0.025105083
0.5258883116866128,0.10192931
0.4458743628662641,0.07255239
0.3754530273863739,0.45117792
0.1035800048421534,0.09985736
0.47158638119989993,0.16455069
0.1849091882354025,0.45149985
0.3168791984351496,0.067726225
0.25628782633369857,0.11937961
0.4055753323495098,0.13389942
0.39840924008204615,0.052823283
0.3278280455641662,0.13498789
0.46900746969322143,0.048364747
0.32141131570420023,0.024120491
0.44896826116255784,0.12397645
0.5597617887573525,0.0024150407
0.2226980694995164,0.056034703
0.15718870772514404,0.16548385
0.1819508786148794,0.20380634
0.41697161152654166,0.12986287
0.5724035304654405,0.009351369
0.29844427279367775,0.168293
0.13027555439074498,0.20412056
0.23405209453183107,0.070630156
0.41359026407980104,0.24606836
0.6938049953237324,0.3843393
0.4701760967029368,0.13039875
0.17142660737445373,0.113775045
0.43043648178109567,0.10606189
0.47573692851151733,0.11831051
0.4458743628662641,0.07255239
0.24362386359040625,0.253621
0.40288949297688387,0.090445876
0.5315552903785837,0.40987188
0.4235096619247208,0.24833713
0.37874824225872733,0.3254955
0.27971880585995257,0.23196873
0.25390399096073546,0.031519324
0.758635017504951,0.9033174
0.8113359705371924,0.6788331
0.32936852611932044,0.132919
0.4757189239606428,0.10955649
0.43831550825220483,0.04749436
0.08689728864720365,0.07785817
0.807394988978332,0.5507507
0.4450509821388803,0.56452745
0.3812848656411824,0.022598999
0.4543562160721616,0.08285199
0.428226264563441,0.03604
0.3177342272882379,0.0046318113
0.48408427002589605,0.40394694
0.5158836336091286,0.19691922
0.49159611007545906,0.13034073
