Normalized_EfficientNet_Similarity,Normalized_SS_Score
0.6695131,0.7222222222222222
0.69511694,0.2222222222222222
0.66327745,0.25
0.432238,0.3055555555555556
0.45021874,0.2222222222222222
0.91063887,0.6111111111111112
0.26221973,0.3333333333333333
0.6074014,0.6944444444444444
0.79801553,0.5833333333333334
0.8595349,0.4722222222222222
0.857233,0.5833333333333334
0.60012263,0.4444444444444444
0.8011154,0.5833333333333334
0.5321577,0.3055555555555556
0.48687032,0.5555555555555556
0.2488404,0.3888888888888889
0.5470399,0.5277777777777778
0.31358686,0.3888888888888889
0.90453655,0.6666666666666666
0.5415431,0.4444444444444444
0.7361616,0.4166666666666667
0.61742055,0.3611111111111111
0.145992,0.5277777777777778
0.7653533,0.6666666666666666
0.38902313,0.3333333333333333
0.5245502,0.3333333333333333
0.43630233,0.19444444444444445
0.24488571,0.08333333333333333
0.40509373,0.05555555555555555
0.4937789,0.3055555555555556
0.36312667,0.2222222222222222
0.38862786,0.4722222222222222
0.57641846,0.3888888888888889
0.63134295,0.4166666666666667
0.42721084,0.2777777777777778
0.8484666,0.75
0.4061191,0.3611111111111111
0.4455605,0.3333333333333333
0.78226805,0.5
0.7520714,0.5833333333333334
0.32108644,0.1111111111111111
0.36511058,0.25
0.13821529,0.4444444444444444
0.51304996,0.5833333333333334
0.45791984,0.19444444444444445
0.21901724,0.1111111111111111
0.35297439,0.3333333333333333
0.56393456,0.3055555555555556
0.3142305,0.6666666666666666
0.5331827,0.3055555555555556
0.42155862,0.5555555555555556
0.46786895,0.2222222222222222
0.6272894,0.3611111111111111
0.36103988,0.2222222222222222
0.45073316,0.3611111111111111
0.48642403,0.5
0.63101566,0.3333333333333333
0.27617523,0.2222222222222222
0.5000468,0.4444444444444444
0.61568874,0.3055555555555556
0.38550833,0.3055555555555556
0.63002294,0.4722222222222222
0.3297132,0.4166666666666667
0.44196287,0.5833333333333334
0.43927845,0.5277777777777778
0.23657942,0.5
0.20502578,0.16666666666666666
0.6025968,0.3611111111111111
0.53997374,0.5
0.26597986,0.3611111111111111
0.4357001,0.5277777777777778
0.4443645,0.3055555555555556
0.58326375,0.8611111111111112
0.10467995,0.3888888888888889
0.93168485,0.8055555555555556
0.3125137,0.3333333333333333
0.20280173,0.4444444444444444
0.47099298,0.4722222222222222
0.42281544,0.3333333333333333
0.5980254,0.2777777777777778
0.3519449,0.3888888888888889
0.33345523,0.3055555555555556
0.43394375,0.3888888888888889
0.3587535,0.3888888888888889
0.34278822,0.5555555555555556
0.35886234,0.027777777777777776
0.14951842,0.4444444444444444
0.3385197,0.5
0.78036815,0.7222222222222222
0.67640716,0.6666666666666666
0.34210867,0.3055555555555556
0.58675796,0.3611111111111111
0.61350393,0.4444444444444444
0.32535666,0.2222222222222222
0.28773525,0.5833333333333334
0.37262934,0.3055555555555556
0.26723963,0.3611111111111111
0.51741093,0.5555555555555556
0.40673122,0.3333333333333333
0.37062475,0.5
0.72171557,0.4166666666666667
0.3369538,0.3055555555555556
0.67722297,0.5
0.59883595,0.4444444444444444
0.4208386,0.3055555555555556
0.6685564,0.4444444444444444
0.4728463,0.5
0.6928764,0.08333333333333333
0.40456384,0.4444444444444444
0.46434525,0.3611111111111111
0.39442655,0.1388888888888889
0.8526821,0.7222222222222222
0.8249054,0.16666666666666666
0.2749649,0.6111111111111112
0.7232556,0.6388888888888888
0.30253688,0.3611111111111111
0.7621658,0.3611111111111111
0.44176272,0.3333333333333333
0.3487743,0.19444444444444445
0.568358,0.3055555555555556
0.83485097,0.7777777777777778
0.3235191,0.5
0.849406,0.5555555555555556
0.51112026,0.19444444444444445
0.34952518,0.3611111111111111
0.39363226,0.3611111111111111
0.45034578,0.6388888888888888
0.50731796,0.3888888888888889
0.4153716,0.3888888888888889
0.5394322,0.4722222222222222
0.5870143,0.5277777777777778
0.2838852,0.2222222222222222
0.49523208,0.4166666666666667
0.6939937,0.6666666666666666
0.15351395,0.3055555555555556
0.27501032,0.3888888888888889
0.32771963,0.1388888888888889
0.6091864,0.5555555555555556
0.45693782,0.4444444444444444
0.48560882,0.3611111111111111
0.94064814,1.0
0.6831931,0.3888888888888889
0.6687696,0.3333333333333333
0.3166009,0.2222222222222222
0.3333697,0.3888888888888889
0.6817493,0.5
0.40903872,0.3055555555555556
0.39286152,0.5
0.19486666,0.3333333333333333
0.48284435,0.3888888888888889
0.8107119,0.4722222222222222
0.5099773,0.2777777777777778
0.51848465,0.25
0.40583155,0.3055555555555556
0.6220916,0.3333333333333333
0.32042298,0.4166666666666667
0.3068601,0.4166666666666667
0.3544759,0.16666666666666666
0.232105,0.2777777777777778
